case_id,fitness,edit_distance,conformant,missing_activities,unexpected_activities,repeated_activities
P2P-006479,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006480,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006481,1.0,0,True,,,
P2P-006482,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006483,1.0,0,True,,,
P2P-006484,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006485,0.9230769230769231,1,False,Manager Approval,,
P2P-006486,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006487,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006488,1.0,0,True,,,
P2P-006489,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006490,1.0,0,True,,,
P2P-006491,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006492,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006493,0.9230769230769231,1,False,Manager Approval,,
P2P-006494,0.9230769230769231,1,False,Manager Approval,,
P2P-006495,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006496,1.0,0,True,,,
P2P-006497,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006498,0.9230769230769231,1,False,Manager Approval,,
P2P-006499,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006500,1.0,0,True,,,
P2P-006501,1.0,0,True,,,
P2P-006502,1.0,0,True,,,
P2P-006503,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006504,1.0,0,True,,,
P2P-006505,1.0,0,True,,,
P2P-006506,1.0,0,True,,,
P2P-006507,1.0,0,True,,,
P2P-006508,1.0,0,True,,,
P2P-006509,1.0,0,True,,,
P2P-006510,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-006511,1.0,0,True,,,
P2P-006512,1.0,0,True,,,
P2P-006513,1.0,0,True,,,
P2P-006514,1.0,0,True,,,
P2P-006515,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006516,1.0,0,True,,,
P2P-006517,1.0,0,True,,,
P2P-006518,1.0,0,True,,,
P2P-006519,1.0,0,True,,,
P2P-006520,0.9230769230769231,1,False,Manager Approval,,
P2P-006521,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006522,1.0,0,True,,,
P2P-006523,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006524,1.0,0,True,,,
P2P-006525,0.9230769230769231,1,False,Manager Approval,,
P2P-006526,1.0,0,True,,,
P2P-006527,1.0,0,True,,,
P2P-006528,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006529,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006530,0.9230769230769231,1,False,Manager Approval,,
P2P-006531,1.0,0,True,,,
P2P-006532,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006533,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006534,1.0,0,True,,,
P2P-006535,1.0,0,True,,,
P2P-006536,0.9230769230769231,1,False,Manager Approval,,
P2P-006537,1.0,0,True,,,
P2P-006538,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006539,1.0,0,True,,,
P2P-006540,1.0,0,True,,,
P2P-006541,1.0,0,True,,,
P2P-006542,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006543,1.0,0,True,,,
P2P-006544,1.0,0,True,,,
P2P-006545,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006546,1.0,0,True,,,
P2P-006547,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006548,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006549,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006550,1.0,0,True,,,
P2P-006551,1.0,0,True,,,
P2P-006552,1.0,0,True,,,
P2P-006553,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006554,1.0,0,True,,,
P2P-006555,0.7222222222222222,5,False,,Corrected Invoice Received | Delivery Delayed | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006556,1.0,0,True,,,
P2P-006557,1.0,0,True,,,
P2P-006558,1.0,0,True,,,
P2P-006559,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006560,1.0,0,True,,,
P2P-006561,1.0,0,True,,,
P2P-006562,1.0,0,True,,,
P2P-006563,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006564,0.9230769230769231,1,False,Manager Approval,,
P2P-006565,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006566,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006567,1.0,0,True,,,
P2P-006568,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006569,1.0,0,True,,,
P2P-006570,1.0,0,True,,,
P2P-006571,1.0,0,True,,,
P2P-006572,1.0,0,True,,,
P2P-006573,0.9230769230769231,1,False,Manager Approval,,
P2P-006574,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006575,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006576,1.0,0,True,,,
P2P-006577,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006578,1.0,0,True,,,
P2P-006579,0.9230769230769231,1,False,Manager Approval,,
P2P-006580,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006581,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006582,1.0,0,True,,,
P2P-006583,1.0,0,True,,,
P2P-006584,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006585,0.9230769230769231,1,False,Manager Approval,,
P2P-006586,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006587,1.0,0,True,,,
P2P-006588,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006589,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006590,1.0,0,True,,,
P2P-006591,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006592,1.0,0,True,,,
P2P-006593,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006594,1.0,0,True,,,
P2P-006595,1.0,0,True,,,
P2P-006596,1.0,0,True,,,
P2P-006597,1.0,0,True,,,
P2P-006598,1.0,0,True,,,
P2P-006599,1.0,0,True,,,
P2P-006600,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006601,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006602,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006603,1.0,0,True,,,
P2P-006604,1.0,0,True,,,
P2P-006605,1.0,0,True,,,
P2P-006606,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006607,0.9230769230769231,1,False,Manager Approval,,
P2P-006608,1.0,0,True,,,
P2P-006609,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006610,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006611,1.0,0,True,,,
P2P-006612,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006613,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006614,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006615,0.9230769230769231,1,False,Manager Approval,,
P2P-006616,1.0,0,True,,,
P2P-006617,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006618,1.0,0,True,,,
P2P-006619,0.9230769230769231,1,False,Manager Approval,,
P2P-006620,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006621,1.0,0,True,,,
P2P-006622,1.0,0,True,,,
P2P-006623,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006624,1.0,0,True,,,
P2P-006625,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006626,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006627,1.0,0,True,,,
P2P-006628,1.0,0,True,,,
P2P-006629,1.0,0,True,,,
P2P-006630,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006631,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006632,1.0,0,True,,,
P2P-006633,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006634,1.0,0,True,,,
P2P-006635,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006636,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006637,1.0,0,True,,,
P2P-006638,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-006639,1.0,0,True,,,
P2P-006640,1.0,0,True,,,
P2P-006641,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006642,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006643,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006644,1.0,0,True,,,
P2P-006645,1.0,0,True,,,
P2P-006646,1.0,0,True,,,
P2P-006647,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006648,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006649,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006650,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006651,0.9230769230769231,1,False,Manager Approval,,
P2P-006652,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006653,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006654,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006655,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006656,1.0,0,True,,,
P2P-006657,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006658,1.0,0,True,,,
P2P-006659,1.0,0,True,,,
P2P-006660,1.0,0,True,,,
P2P-006661,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006662,1.0,0,True,,,
P2P-006663,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006664,0.9230769230769231,1,False,Manager Approval,,
P2P-006665,1.0,0,True,,,
P2P-006666,1.0,0,True,,,
P2P-006667,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006668,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006669,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006670,1.0,0,True,,,
P2P-006671,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006672,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006673,0.9230769230769231,1,False,Manager Approval,,
P2P-006674,1.0,0,True,,,
P2P-006675,1.0,0,True,,,
P2P-006676,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006677,1.0,0,True,,,
P2P-006678,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006679,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006680,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006681,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006682,1.0,0,True,,,
P2P-006683,1.0,0,True,,,
P2P-006684,1.0,0,True,,,
P2P-006685,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006686,1.0,0,True,,,
P2P-006687,1.0,0,True,,,
P2P-006688,1.0,0,True,,,
P2P-006689,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-006690,1.0,0,True,,,
P2P-006691,1.0,0,True,,,
P2P-006692,1.0,0,True,,,
P2P-006693,1.0,0,True,,,
P2P-006694,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006695,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006696,0.9230769230769231,1,False,Manager Approval,,
P2P-006697,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006698,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006699,1.0,0,True,,,
P2P-006700,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006701,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006702,0.9230769230769231,1,False,Manager Approval,,
P2P-006703,1.0,0,True,,,
P2P-006704,1.0,0,True,,,
P2P-006705,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006706,1.0,0,True,,,
P2P-006707,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006708,0.9230769230769231,1,False,Manager Approval,,
P2P-006709,1.0,0,True,,,
P2P-006710,1.0,0,True,,,
P2P-006711,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006712,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006713,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006714,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006715,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006716,1.0,0,True,,,
P2P-006717,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006718,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006719,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006720,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006721,1.0,0,True,,,
P2P-006722,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006723,1.0,0,True,,,
P2P-006724,1.0,0,True,,,
P2P-006725,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006726,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006727,1.0,0,True,,,
P2P-006728,1.0,0,True,,,
P2P-006729,0.9230769230769231,1,False,Manager Approval,,
P2P-006730,1.0,0,True,,,
P2P-006731,0.9230769230769231,1,False,Manager Approval,,
P2P-006732,1.0,0,True,,,
P2P-006733,0.9230769230769231,1,False,Manager Approval,,
P2P-006734,1.0,0,True,,,
P2P-006735,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006736,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006737,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006738,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006739,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006740,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006741,1.0,0,True,,,
P2P-006742,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006743,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006744,1.0,0,True,,,
P2P-006745,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006746,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006747,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006748,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006749,1.0,0,True,,,
P2P-006750,1.0,0,True,,,
P2P-006751,0.9230769230769231,1,False,Manager Approval,,
P2P-006752,0.7647058823529411,4,False,,Delivery Delayed | Payment Rejected,Invoice Matched | Payment Authorized
P2P-006753,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006754,0.9230769230769231,1,False,Manager Approval,,
P2P-006755,0.9230769230769231,1,False,Manager Approval,,
P2P-006756,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006757,0.9230769230769231,1,False,Manager Approval,,
P2P-006758,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006759,0.9230769230769231,1,False,Manager Approval,,
P2P-006760,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006761,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006762,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006763,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006764,0.9230769230769231,1,False,Manager Approval,,
P2P-006765,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006766,1.0,0,True,,,
P2P-006767,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006768,1.0,0,True,,,
P2P-006769,1.0,0,True,,,
P2P-006770,1.0,0,True,,,
P2P-006771,1.0,0,True,,,
P2P-006772,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006773,1.0,0,True,,,
P2P-006774,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006775,1.0,0,True,,,
P2P-006776,1.0,0,True,,,
P2P-006777,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006778,1.0,0,True,,,
P2P-006779,1.0,0,True,,,
P2P-006780,1.0,0,True,,,
P2P-006781,1.0,0,True,,,
P2P-006782,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006783,1.0,0,True,,,
P2P-006784,1.0,0,True,,,
P2P-006785,1.0,0,True,,,
P2P-006786,1.0,0,True,,,
P2P-006787,1.0,0,True,,,
P2P-006788,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006789,1.0,0,True,,,
P2P-006790,1.0,0,True,,,
P2P-006791,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006792,1.0,0,True,,,
P2P-006793,1.0,0,True,,,
P2P-006794,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006795,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006796,1.0,0,True,,,
P2P-006797,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006798,1.0,0,True,,,
P2P-006799,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006800,1.0,0,True,,,
P2P-006801,1.0,0,True,,,
P2P-006802,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006803,1.0,0,True,,,
P2P-006804,0.9230769230769231,1,False,Manager Approval,,
P2P-006805,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006806,1.0,0,True,,,
P2P-006807,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006808,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006809,1.0,0,True,,,
P2P-006810,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006811,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006812,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006813,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006814,1.0,0,True,,,
P2P-006815,1.0,0,True,,,
P2P-006816,1.0,0,True,,,
P2P-006817,1.0,0,True,,,
P2P-006818,1.0,0,True,,,
P2P-006819,1.0,0,True,,,
P2P-006820,1.0,0,True,,,
P2P-006821,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006822,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006823,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006824,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006825,1.0,0,True,,,
P2P-006826,1.0,0,True,,,
P2P-006827,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006828,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006829,0.9230769230769231,1,False,Manager Approval,,
P2P-006830,1.0,0,True,,,
P2P-006831,1.0,0,True,,,
P2P-006832,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006833,1.0,0,True,,,
P2P-006834,0.9230769230769231,1,False,Manager Approval,,
P2P-006835,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006836,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006837,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006838,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006839,0.9230769230769231,1,False,Manager Approval,,
P2P-006840,1.0,0,True,,,
P2P-006841,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006842,0.8461538461538461,2,False,Manager Approval,Delivery Delayed,
P2P-006843,0.8125,3,False,,Delivery Delayed | Invoice Blocked | Invoice Corrected,
P2P-006844,1.0,0,True,,,
P2P-006845,1.0,0,True,,,
P2P-006846,1.0,0,True,,,
P2P-006847,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006848,1.0,0,True,,,
P2P-006849,0.9230769230769231,1,False,Manager Approval,,
P2P-006850,0.9230769230769231,1,False,Manager Approval,,
P2P-006851,1.0,0,True,,,
P2P-006852,0.9230769230769231,1,False,Manager Approval,,
P2P-006853,1.0,0,True,,,
P2P-006854,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006855,1.0,0,True,,,
P2P-006856,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006857,1.0,0,True,,,
P2P-006858,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006859,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006860,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006861,1.0,0,True,,,
P2P-006862,0.9230769230769231,1,False,Manager Approval,,
P2P-006863,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006864,1.0,0,True,,,
P2P-006865,1.0,0,True,,,
P2P-006866,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006867,1.0,0,True,,,
P2P-006868,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006869,1.0,0,True,,,
P2P-006870,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006871,0.9230769230769231,1,False,Manager Approval,,
P2P-006872,1.0,0,True,,,
P2P-006873,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006874,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006875,1.0,0,True,,,
P2P-006876,0.9230769230769231,1,False,Manager Approval,,
P2P-006877,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006878,1.0,0,True,,,
P2P-006879,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006880,1.0,0,True,,,
P2P-006881,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006882,1.0,0,True,,,
P2P-006883,0.9230769230769231,1,False,Manager Approval,,
P2P-006884,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006885,1.0,0,True,,,
P2P-006886,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006887,1.0,0,True,,,
P2P-006888,0.9230769230769231,1,False,Manager Approval,,
P2P-006889,1.0,0,True,,,
P2P-006890,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006891,1.0,0,True,,,
P2P-006892,1.0,0,True,,,
P2P-006893,1.0,0,True,,,
P2P-006894,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006895,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006896,0.9230769230769231,1,False,Manager Approval,,
P2P-006897,1.0,0,True,,,
P2P-006898,1.0,0,True,,,
P2P-006899,1.0,0,True,,,
P2P-006900,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006901,1.0,0,True,,,
P2P-006902,0.9230769230769231,1,False,Manager Approval,,
P2P-006903,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006904,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006905,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006906,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006907,0.9230769230769231,1,False,Manager Approval,,
P2P-006908,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006909,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006910,0.8125,3,False,,Delivery Delayed | Request Reworked,Manager Approval
P2P-006911,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006912,0.9230769230769231,1,False,Manager Approval,,
P2P-006913,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006914,1.0,0,True,,,
P2P-006915,0.8,3,False,,Delivery Delayed | Three-Way Match Failed,
P2P-006916,1.0,0,True,,,
P2P-006917,0.9230769230769231,1,False,Manager Approval,,
P2P-006918,0.9285714285714286,1,False,,Delivery Delayed,
P2P-006919,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006920,1.0,0,True,,,
P2P-006921,0.9230769230769231,1,False,Manager Approval,,
P2P-006922,1.0,0,True,,,
P2P-006923,1.0,0,True,,,
P2P-006924,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006925,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006926,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006927,1.0,0,True,,,
P2P-006928,1.0,0,True,,,
P2P-006929,1.0,0,True,,,
P2P-006930,1.0,0,True,,,
P2P-006931,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006932,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006933,0.9230769230769231,1,False,Manager Approval,,
P2P-006934,1.0,0,True,,,
P2P-006935,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006936,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006937,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006938,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006939,0.8666666666666667,2,False,,Invoice Blocked | Invoice Corrected,
P2P-006940,0.7647058823529411,4,False,,Corrected Invoice Received | Duplicate Check Failed | Invoice Rejected,Invoice Duplicate Check
P2P-006941,1.0,0,True,,,
P2P-006942,0.9230769230769231,1,False,Manager Approval,,
P2P-006943,0.9230769230769231,1,False,Manager Approval,,
P2P-006944,0.8666666666666667,2,False,,Request Reworked,Manager Approval
P2P-006945,0.7857142857142857,3,False,,Three-Way Match Failed,
P2P-006946,1.0,0,True,,,
P2P-006947,0.9230769230769231,1,False,Manager Approval,,
P2P-006948,1.0,0,True,,,
P2P-006949,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006950,0.8125,3,False,,Payment Rejected,Invoice Matched | Payment Authorized
P2P-006951,0.9230769230769231,1,False,Manager Approval,,
P2P-006952,1.0,0,True,,,
P2P-006953,1.0,0,True,,,
